,site,day,date,start_time,end_time,flow,cong,dsat,ObjectId
427100,N01151B,SA,16/04/2022,2022/11/07 17:15:00+00,17:30,0.05189620758483034,0.0,0.16049382716049382,427101
428157,N01151B,FR,29/04/2022,2022/11/07 09:45:00+00,10:00,0.13972055888223553,0.0,0.3950617283950617,428158
431374,N01151B,TU,31/05/2022,2022/11/07 12:15:00+00,12:30,0.19560878243512975,0.0,0.691358024691358,431375
431720,N01151B,FR,03/06/2022,2022/11/07 15:00:00+00,15:15,0.1437125748502994,0.0,0.4567901234567901,431721
431762,N01151B,FR,03/06/2022,2022/11/07 17:15:00+00,17:30,0.029940119760479042,0.0,0.20987654320987653,431763
432134,N01151B,TH,09/06/2022,2022/11/07 14:30:00+00,14:45,0.08982035928143713,0.0,0.4074074074074074,432135
434480,N01151C,WE,05/01/2022,2022/11/07 12:30:00+00,12:45,0.9780439121756487,0.75,0.5061728395061729,434481
434481,N01151C,WE,05/01/2022,2022/11/07 12:45:00+00,13:00,0.8702594810379242,0.75,0.5185185185185185,434482
434483,N01151C,WE,05/01/2022,2022/11/07 13:15:00+00,13:30,0.9041916167664671,0.25,0.5061728395061729,434484
434484,N01151C,WE,05/01/2022,2022/11/07 13:30:00+00,13:45,0.8982035928143712,0.0,0.41975308641975306,434485
434491,N01151C,WE,05/01/2022,2022/11/07 15:15:00+00,15:30,0.998003992015968,0.5,0.49382716049382713,434492
434493,N01151C,WE,05/01/2022,2022/11/07 15:45:00+00,16:00,0.8802395209580839,0.25,0.4691358024691358,434494
434612,N01151C,TU,04/01/2022,2022/11/07 12:15:00+00,12:30,0.9720558882235529,0.0,0.4567901234567901,434613
434617,N01151C,SU,02/01/2022,2022/11/07 14:00:00+00,14:15,0.8602794411177644,0.25,0.5308641975308642,434618
434621,N01151C,SU,02/01/2022,2022/11/07 15:00:00+00,15:15,0.7704590818363274,0.0,0.37037037037037035,434622
434646,N01151C,MO,03/01/2022,2022/11/07 14:15:00+00,14:30,0.9640718562874252,0.25,0.5061728395061729,434647
434672,N01151C,MO,03/01/2022,2022/11/07 16:00:00+00,16:15,0.8023952095808383,0.0,0.43209876543209874,434673
434676,N01151C,MO,03/01/2022,2022/11/07 16:15:00+00,16:30,0.9680638722554891,0.0,0.5555555555555556,434677
434798,N01151C,WE,05/01/2022,2022/11/07 11:00:00+00,11:15,0.812375249500998,0.0,0.43209876543209874,434799
434803,N01151C,TH,06/01/2022,2022/11/07 13:00:00+00,13:15,0.8542914171656687,0.25,0.4444444444444444,434804
434818,N01151C,SU,09/01/2022,2022/11/07 15:30:00+00,15:45,0.8403193612774451,0.25,0.3950617283950617,434819
434867,N01151C,SA,08/01/2022,2022/11/07 13:30:00+00,13:45,0.9141716566866267,1.0,0.5061728395061729,434868
434881,N01151C,FR,07/01/2022,2022/11/07 14:15:00+00,14:30,0.8502994011976048,1.0,0.41975308641975306,434882
434934,N01151C,TH,06/01/2022,2022/11/07 12:15:00+00,12:30,0.9920159680638723,0.75,0.5308641975308642,434935
434943,N01151C,FR,07/01/2022,2022/11/07 15:00:00+00,15:15,0.9540918163672655,0.5,0.5061728395061729,434944
434954,N01151C,TH,06/01/2022,2022/11/07 15:30:00+00,15:45,0.9860279441117764,0.0,0.5555555555555556,434955
435009,N01151C,TH,06/01/2022,2022/11/07 16:00:00+00,16:15,0.8642714570858283,0.5,0.48148148148148145,435010
435014,N01151C,TH,06/01/2022,2022/11/07 16:15:00+00,16:30,0.7724550898203593,0.0,0.35802469135802467,435015
435015,N01151C,FR,07/01/2022,2022/11/07 16:30:00+00,16:45,0.7884231536926147,0.0,0.37037037037037035,435016
435113,N01151C,SU,09/01/2022,2022/11/07 13:45:00+00,14:00,0.6347305389221557,0.0,0.30864197530864196,435114
435118,N01151C,SU,09/01/2022,2022/11/07 15:00:00+00,15:15,0.782435129740519,0.5,0.37037037037037035,435119
435148,N01151C,FR,07/01/2022,2022/11/07 08:45:00+00,09:00,0.906187624750499,0.0,0.4691358024691358,435149
435187,N01151C,FR,07/01/2022,2022/11/07 11:45:00+00,12:00,0.9500998003992016,0.0,0.5555555555555556,435188
435305,N01151C,TU,11/01/2022,2022/11/07 07:45:00+00,08:00,0.9001996007984032,0.25,0.37037037037037035,435306
435316,N01151C,TU,11/01/2022,2022/11/07 10:30:00+00,10:45,0.846307385229541,0.0,0.43209876543209874,435317
435324,N01151C,TU,11/01/2022,2022/11/07 12:30:00+00,12:45,0.8662674650698603,0.5,0.48148148148148145,435325
435325,N01151C,TU,11/01/2022,2022/11/07 12:45:00+00,13:00,0.8343313373253493,0.5,0.49382716049382713,435326
435326,N01151C,TU,11/01/2022,2022/11/07 13:00:00+00,13:15,0.8702594810379242,0.0,0.5308641975308642,435327
435376,N01151C,WE,12/01/2022,2022/11/07 09:45:00+00,10:00,0.9041916167664671,0.5,0.4691358024691358,435377
435380,N01151C,WE,12/01/2022,2022/11/07 10:45:00+00,11:00,0.9940119760479041,0.0,0.5061728395061729,435381
435384,N01151C,WE,12/01/2022,2022/11/07 11:45:00+00,12:00,0.9640718562874252,0.75,0.691358024691358,435385
435392,N01151C,WE,12/01/2022,2022/11/07 13:45:00+00,14:00,0.9321357285429142,0.0,0.43209876543209874,435393
435396,N01151C,WE,12/01/2022,2022/11/07 14:45:00+00,15:00,0.8802395209580839,0.5,0.43209876543209874,435397
435399,N01151C,WE,12/01/2022,2022/11/07 15:30:00+00,15:45,0.8622754491017964,0.0,0.5185185185185185,435400
435400,N01151C,WE,12/01/2022,2022/11/07 15:45:00+00,16:00,0.9940119760479041,0.0,0.5679012345679012,435401
435415,N01151C,MO,10/01/2022,2022/11/07 08:00:00+00,08:15,0.8682634730538922,0.5,0.38271604938271603,435416
435477,N01151C,MO,10/01/2022,2022/11/07 09:45:00+00,10:00,0.872255489021956,0.25,0.5185185185185185,435478
435479,N01151C,MO,10/01/2022,2022/11/07 10:15:00+00,10:30,0.9101796407185628,0.0,0.49382716049382713,435480
435493,N01151C,MO,10/01/2022,2022/11/07 12:00:00+00,12:15,0.9600798403193613,0.25,0.5185185185185185,435494
435503,N01151C,MO,10/01/2022,2022/11/07 13:00:00+00,13:15,0.9720558882235529,0.5,0.5308641975308642,435504
435509,N01151C,MO,10/01/2022,2022/11/07 14:30:00+00,14:45,0.93812375249501,0.0,0.5432098765432098,435510
435510,N01151C,MO,10/01/2022,2022/11/07 14:45:00+00,15:00,0.9820359281437125,0.5,0.5061728395061729,435511
435558,N01151C,TH,13/01/2022,2022/11/07 11:30:00+00,11:45,0.9800399201596807,1.0,0.5679012345679012,435559
435572,N01151C,TH,13/01/2022,2022/11/07 13:00:00+00,13:15,0.9481037924151696,0.0,0.5061728395061729,435573
435576,N01151C,TH,13/01/2022,2022/11/07 14:00:00+00,14:15,0.9760479041916168,0.0,0.5308641975308642,435577
435577,N01151C,TH,13/01/2022,2022/11/07 14:15:00+00,14:30,0.8702594810379242,0.75,0.5925925925925926,435578
435578,N01151C,TH,13/01/2022,2022/11/07 14:30:00+00,14:45,0.8502994011976048,0.0,0.3333333333333333,435579
435581,N01151C,TH,13/01/2022,2022/11/07 15:15:00+00,15:30,0.9580838323353293,0.5,0.5061728395061729,435582
435586,N01151C,TH,13/01/2022,2022/11/07 16:30:00+00,16:45,0.872255489021956,0.75,0.4567901234567901,435587
435617,N01151C,FR,14/01/2022,2022/11/07 11:00:00+00,11:15,0.9540918163672655,0.0,0.5555555555555556,435618
435618,N01151C,MO,17/01/2022,2022/11/07 12:00:00+00,12:15,0.9520958083832335,0.25,0.6049382716049383,435619
435628,N01151C,FR,14/01/2022,2022/11/07 11:45:00+00,12:00,0.9520958083832335,0.0,0.4691358024691358,435629
435633,N01151C,MO,17/01/2022,2022/11/07 13:00:00+00,13:15,0.908183632734531,0.0,0.5432098765432098,435634
435642,N01151C,SA,15/01/2022,2022/11/07 11:15:00+00,11:30,0.9540918163672655,1.0,0.5802469135802469,435643
435650,N01151C,SA,15/01/2022,2022/11/07 13:15:00+00,13:30,0.9720558882235529,0.0,0.5432098765432098,435651
435651,N01151C,SA,15/01/2022,2022/11/07 13:30:00+00,13:45,0.9900199600798403,1.0,0.5308641975308642,435652
435658,N01151C,SA,15/01/2022,2022/11/07 15:15:00+00,15:30,0.9441117764471058,1.0,0.5308641975308642,435659
435704,N01151C,MO,17/01/2022,2022/11/07 13:30:00+00,13:45,0.9560878243512974,0.0,0.4567901234567901,435705
435707,N01151C,FR,14/01/2022,2022/11/07 16:00:00+00,16:15,0.8762475049900199,0.0,0.5185185185185185,435708
435742,N01151C,MO,17/01/2022,2022/11/07 09:00:00+00,09:15,0.846307385229541,0.25,0.4691358024691358,435743
435743,N01151C,MO,17/01/2022,2022/11/07 09:15:00+00,09:30,0.9001996007984032,0.0,0.4444444444444444,435744
435752,N01151C,MO,17/01/2022,2022/11/07 13:45:00+00,14:00,0.8203592814371258,0.75,0.5308641975308642,435753
435759,N01151C,MO,17/01/2022,2022/11/07 14:15:00+00,14:30,0.8782435129740519,0.25,0.48148148148148145,435760
435761,N01151C,FR,14/01/2022,2022/11/07 16:45:00+00,17:00,0.7844311377245509,0.0,0.41975308641975306,435762
435764,N01151C,MO,17/01/2022,2022/11/07 14:30:00+00,14:45,0.7884231536926147,0.25,0.43209876543209874,435765
435774,N01151C,MO,17/01/2022,2022/11/07 15:00:00+00,15:15,0.9840319361277445,0.5,0.5308641975308642,435775
435776,N01151C,FR,14/01/2022,2022/11/07 17:30:00+00,17:45,0.8303393213572854,0.0,0.49382716049382713,435777
435789,N01151C,SU,16/01/2022,2022/11/07 14:30:00+00,14:45,0.9181636726546906,1.0,0.4691358024691358,435790
435799,N01151C,SU,16/01/2022,2022/11/07 17:00:00+00,17:15,0.6526946107784432,0.5,0.32098765432098764,435800
435881,N01151C,TU,18/01/2022,2022/11/07 10:00:00+00,10:15,0.7345309381237525,0.0,0.37037037037037035,435882
435884,N01151C,TU,18/01/2022,2022/11/07 10:45:00+00,11:00,0.7544910179640718,0.0,0.4074074074074074,435885
435885,N01151C,TU,18/01/2022,2022/11/07 11:00:00+00,11:15,0.6946107784431138,0.0,0.35802469135802467,435886
436003,N01151C,TU,18/01/2022,2022/11/07 12:45:00+00,13:00,0.9920159680638723,0.75,0.6419753086419753,436004
436008,N01151C,TU,18/01/2022,2022/11/07 14:00:00+00,14:15,0.7025948103792415,0.25,0.3950617283950617,436009
436009,N01151C,TU,18/01/2022,2022/11/07 14:15:00+00,14:30,0.9241516966067864,0.0,0.5432098765432098,436010
436014,N01151C,TU,18/01/2022,2022/11/07 15:30:00+00,15:45,0.9181636726546906,0.25,0.5061728395061729,436015
436016,N01151C,TU,18/01/2022,2022/11/07 16:00:00+00,16:15,0.8323353293413174,0.0,0.4444444444444444,436017
436018,N01151C,TU,18/01/2022,2022/11/07 16:30:00+00,16:45,0.8862275449101796,0.0,0.5061728395061729,436019
436020,N01151C,TU,18/01/2022,2022/11/07 17:00:00+00,17:15,0.7445109780439122,0.0,0.37037037037037035,436021
436021,N01151C,TU,18/01/2022,2022/11/07 17:15:00+00,17:30,0.7265469061876247,0.0,0.4444444444444444,436022
436045,N01151C,TH,20/01/2022,2022/11/07 14:15:00+00,14:30,0.9540918163672655,0.0,0.5061728395061729,436046
436053,N01151C,WE,19/01/2022,2022/11/07 14:00:00+00,14:15,0.9461077844311377,0.0,0.5308641975308642,436054
436056,N01151C,WE,19/01/2022,2022/11/07 14:45:00+00,15:00,0.8642714570858283,0.0,0.5308641975308642,436057
436061,N01151C,WE,19/01/2022,2022/11/07 16:00:00+00,16:15,0.9341317365269461,0.5,0.4444444444444444,436062
436062,N01151C,WE,19/01/2022,2022/11/07 16:15:00+00,16:30,0.9481037924151696,0.75,0.6419753086419753,436063
436064,N01151C,WE,19/01/2022,2022/11/07 16:45:00+00,17:00,0.7385229540918163,0.25,0.35802469135802467,436065
436156,N01151C,TH,20/01/2022,2022/11/07 11:45:00+00,12:00,0.9560878243512974,0.0,0.6172839506172839,436157
436159,N01151C,TH,20/01/2022,2022/11/07 12:30:00+00,12:45,0.9121756487025948,0.5,0.5925925925925926,436160
436209,N01151C,FR,21/01/2022,2022/11/07 10:00:00+00,10:15,0.9820359281437125,0.75,0.5925925925925926,436210
436215,N01151C,FR,21/01/2022,2022/11/07 11:30:00+00,11:45,0.9221556886227545,1.0,0.5432098765432098,436216
436216,N01151C,FR,21/01/2022,2022/11/07 11:45:00+00,12:00,0.8003992015968064,0.0,0.48148148148148145,436217
436217,N01151C,FR,21/01/2022,2022/11/07 12:00:00+00,12:15,0.8782435129740519,0.75,0.5555555555555556,436218
436220,N01151C,FR,21/01/2022,2022/11/07 12:45:00+00,13:00,0.9940119760479041,0.25,0.5555555555555556,436221
436224,N01151C,FR,21/01/2022,2022/11/07 13:45:00+00,14:00,0.9660678642714571,0.0,0.5555555555555556,436225
436228,N01151C,FR,21/01/2022,2022/11/07 14:45:00+00,15:00,0.8602794411177644,0.5,0.5061728395061729,436229
436249,N01151C,TH,20/01/2022,2022/11/07 17:15:00+00,17:30,0.7125748502994012,0.5,0.43209876543209874,436250
436259,N01151C,TH,20/01/2022,2022/11/07 19:15:00+00,19:30,0.9421157684630739,1.0,0.4567901234567901,436260
436339,N01151C,SA,22/01/2022,2022/11/07 14:45:00+00,15:00,0.9960079840319361,0.25,0.5308641975308642,436340
436341,N01151C,SA,22/01/2022,2022/11/07 15:15:00+00,15:30,0.8962075848303394,0.0,0.4074074074074074,436342
436345,N01151C,WE,19/01/2022,2022/11/07 07:45:00+00,08:00,0.9301397205588823,0.75,0.4691358024691358,436346
436358,N01151C,WE,19/01/2022,2022/11/07 11:00:00+00,11:15,0.8942115768463074,0.5,0.4691358024691358,436359
436441,N01151C,WE,26/01/2022,2022/11/07 07:30:00+00,07:45,0.906187624750499,0.25,0.3333333333333333,436442
436460,N01151C,SA,22/01/2022,2022/11/07 16:00:00+00,16:15,0.9580838323353293,0.5,0.5061728395061729,436461
436491,N01151C,SU,23/01/2022,2022/11/07 13:00:00+00,13:15,0.9960079840319361,0.5,0.5308641975308642,436492
436499,N01151C,SU,23/01/2022,2022/11/07 15:00:00+00,15:15,0.8842315369261478,0.5,0.5185185185185185,436500
436503,N01151C,SU,23/01/2022,2022/11/07 16:00:00+00,16:15,0.7345309381237525,0.0,0.2839506172839506,436504
436533,N01151C,WE,26/01/2022,2022/11/07 10:15:00+00,10:30,0.9940119760479041,0.5,0.5555555555555556,436534
436534,N01151C,WE,26/01/2022,2022/11/07 10:30:00+00,10:45,0.9740518962075848,1.0,0.6049382716049383,436535
436541,N01151C,WE,26/01/2022,2022/11/07 12:15:00+00,12:30,0.9880239520958084,0.0,0.5308641975308642,436542
436544,N01151C,WE,26/01/2022,2022/11/07 13:00:00+00,13:15,0.9960079840319361,0.5,0.654320987654321,436545
436550,N01151C,WE,26/01/2022,2022/11/07 14:30:00+00,14:45,0.7664670658682635,0.0,0.3950617283950617,436551
436555,N01151C,WE,26/01/2022,2022/11/07 15:45:00+00,16:00,0.7884231536926147,0.5,0.5432098765432098,436556
436556,N01151C,WE,26/01/2022,2022/11/07 16:00:00+00,16:15,0.9500998003992016,0.5,0.4567901234567901,436557
436558,N01151C,WE,26/01/2022,2022/11/07 16:30:00+00,16:45,0.7584830339321357,0.0,0.4567901234567901,436559
436559,N01151C,WE,26/01/2022,2022/11/07 16:45:00+00,17:00,0.6506986027944112,0.5,0.4567901234567901,436560
436599,N01151C,TU,25/01/2022,2022/11/07 09:30:00+00,09:45,0.908183632734531,0.75,0.5308641975308642,436600
436607,N01151C,TU,25/01/2022,2022/11/07 11:30:00+00,11:45,0.9800399201596807,0.5,0.5802469135802469,436608
436615,N01151C,TU,25/01/2022,2022/11/07 13:30:00+00,13:45,0.8183632734530938,0.75,0.5061728395061729,436616
436638,N01151C,MO,24/01/2022,2022/11/07 09:00:00+00,09:15,0.9820359281437125,0.0,0.6049382716049383,436639
436660,N01151C,MO,24/01/2022,2022/11/07 10:15:00+00,10:30,0.9720558882235529,1.0,0.49382716049382713,436661
436706,N01151C,MO,24/01/2022,2022/11/07 11:15:00+00,11:30,0.908183632734531,0.0,0.5061728395061729,436707
436718,N01151C,MO,24/01/2022,2022/11/07 12:15:00+00,12:30,0.908183632734531,0.0,0.4567901234567901,436719
436769,N01151C,MO,24/01/2022,2022/11/07 14:00:00+00,14:15,0.7325349301397206,0.0,0.35802469135802467,436770
436779,N01151C,MO,24/01/2022,2022/11/07 15:15:00+00,15:30,0.9101796407185628,0.0,0.48148148148148145,436780
436791,N01151C,MO,24/01/2022,2022/11/07 16:45:00+00,17:00,0.8822355289421158,0.25,0.6049382716049383,436792
436831,N01151C,TH,27/01/2022,2022/11/07 08:45:00+00,09:00,0.9401197604790419,0.0,0.5185185185185185,436832
436840,N01151C,FR,28/01/2022,2022/11/07 09:45:00+00,10:00,0.9181636726546906,0.0,0.41975308641975306,436841
436846,N01151C,TH,27/01/2022,2022/11/07 09:15:00+00,09:30,0.7984031936127745,0.0,0.4444444444444444,436847
436870,N01151C,TH,27/01/2022,2022/11/07 10:00:00+00,10:15,0.8263473053892215,0.0,0.5061728395061729,436871
436871,N01151C,TH,27/01/2022,2022/11/07 10:15:00+00,10:30,0.9500998003992016,0.5,0.4691358024691358,436872
436873,N01151C,TH,27/01/2022,2022/11/07 10:45:00+00,11:00,0.9301397205588823,1.0,0.4444444444444444,436874
436892,N01151C,TH,27/01/2022,2022/11/07 15:30:00+00,15:45,0.872255489021956,0.0,0.41975308641975306,436893
436893,N01151C,TH,27/01/2022,2022/11/07 15:45:00+00,16:00,0.9001996007984032,0.0,0.5308641975308642,436894
436896,N01151C,TH,27/01/2022,2022/11/07 16:30:00+00,16:45,0.8662674650698603,0.25,0.41975308641975306,436897
436899,N01151C,TH,27/01/2022,2022/11/07 17:15:00+00,17:30,0.6986027944111777,0.0,0.35802469135802467,436900
436902,N01151C,TH,27/01/2022,2022/11/07 18:00:00+00,18:15,0.7604790419161677,0.0,0.37037037037037035,436903
436908,N01151C,TH,27/01/2022,2022/11/07 19:30:00+00,19:45,0.844311377245509,0.5,0.37037037037037035,436909
436976,N01151C,TH,27/01/2022,2022/11/07 08:15:00+00,08:30,0.9720558882235529,0.75,0.5802469135802469,436977
436986,N01151C,SU,30/01/2022,2022/11/07 14:30:00+00,14:45,0.7504990019960079,0.0,0.3333333333333333,436987
437001,N01151C,FR,28/01/2022,2022/11/07 11:45:00+00,12:00,0.9540918163672655,0.0,0.48148148148148145,437002
437031,N01151C,SA,29/01/2022,2022/11/07 13:45:00+00,14:00,0.9840319361277445,0.75,0.6049382716049383,437032
437090,N01151C,SA,29/01/2022,2022/11/07 14:45:00+00,15:00,0.9520958083832335,0.75,0.5802469135802469,437091
437140,N01151C,SA,29/01/2022,2022/11/07 15:45:00+00,16:00,0.8423153692614771,1.0,0.43209876543209874,437141
437155,N01151C,SA,29/01/2022,2022/11/07 17:00:00+00,17:15,0.8762475049900199,0.75,0.4444444444444444,437156
437235,N01151C,TU,01/02/2022,2022/11/07 14:00:00+00,14:15,0.8822355289421158,0.0,0.5802469135802469,437236
437256,N01151C,MO,31/01/2022,2022/11/07 15:45:00+00,16:00,0.8802395209580839,0.5,0.4444444444444444,437257
437258,N01151C,MO,31/01/2022,2022/11/07 16:15:00+00,16:30,0.9401197604790419,0.25,0.5061728395061729,437259
437262,N01151C,MO,31/01/2022,2022/11/07 17:15:00+00,17:30,0.5768463073852296,0.0,0.345679012345679,437263
437263,N01151C,MO,31/01/2022,2022/11/07 17:30:00+00,17:45,0.5828343313373253,0.0,0.19753086419753085,437264
437294,N01151C,TH,03/02/2022,2022/11/07 16:15:00+00,16:30,0.9760479041916168,0.5,0.5185185185185185,437295
437298,N01151C,WE,02/02/2022,2022/11/07 15:15:00+00,15:30,0.906187624750499,0.0,0.5061728395061729,437299
437300,N01151C,TH,03/02/2022,2022/11/07 16:30:00+00,16:45,0.6666666666666666,0.25,0.3333333333333333,437301
437311,N01151C,WE,02/02/2022,2022/11/07 15:45:00+00,16:00,0.9900199600798403,0.75,0.6172839506172839,437312
437314,N01151C,TH,03/02/2022,2022/11/07 07:45:00+00,08:00,0.9880239520958084,0.75,0.5061728395061729,437315
437320,N01151C,TH,03/02/2022,2022/11/07 09:15:00+00,09:30,1.0,0.5,0.5925925925925926,437321
437321,N01151C,TH,03/02/2022,2022/11/07 09:30:00+00,09:45,0.9560878243512974,0.25,0.5802469135802469,437322
437324,N01151C,TH,03/02/2022,2022/11/07 10:15:00+00,10:30,0.9900199600798403,0.5,0.4691358024691358,437325
437331,N01151C,TH,03/02/2022,2022/11/07 12:00:00+00,12:15,0.872255489021956,0.25,0.5061728395061729,437332
437336,N01151C,TH,03/02/2022,2022/11/07 13:15:00+00,13:30,0.874251497005988,0.75,0.4691358024691358,437337
437340,N01151C,TH,03/02/2022,2022/11/07 14:15:00+00,14:30,0.8243512974051896,0.0,0.4074074074074074,437341
437347,N01151C,TU,01/02/2022,2022/11/07 15:15:00+00,15:30,0.8203592814371258,0.0,0.41975308641975306,437348
437355,N01151C,TU,01/02/2022,2022/11/07 15:45:00+00,16:00,0.9560878243512974,0.0,0.5432098765432098,437356
437363,N01151C,TU,01/02/2022,2022/11/07 16:15:00+00,16:30,0.7105788423153693,0.0,0.37037037037037035,437364
437369,N01151C,TH,03/02/2022,2022/11/07 18:30:00+00,18:45,0.8882235528942116,0.0,0.41975308641975306,437370
437375,N01151C,TU,01/02/2022,2022/11/07 17:00:00+00,17:15,0.8183632734530938,0.0,0.4691358024691358,437376
437379,N01151C,TU,01/02/2022,2022/11/07 17:15:00+00,17:30,0.780439121756487,1.0,0.5925925925925926,437380
437390,N01151C,WE,02/02/2022,2022/11/07 08:45:00+00,09:00,0.9401197604790419,1.0,0.6296296296296297,437391
437395,N01151C,WE,02/02/2022,2022/11/07 10:00:00+00,10:15,0.7644710578842315,0.0,0.41975308641975306,437396
437401,N01151C,WE,02/02/2022,2022/11/07 11:30:00+00,11:45,0.9201596806387226,1.0,0.5802469135802469,437402
437402,N01151C,WE,02/02/2022,2022/11/07 11:45:00+00,12:00,0.93812375249501,0.25,0.49382716049382713,437403
437403,N01151C,WE,02/02/2022,2022/11/07 12:00:00+00,12:15,0.9660678642714571,0.75,0.5061728395061729,437404
437404,N01151C,WE,02/02/2022,2022/11/07 12:15:00+00,12:30,0.9820359281437125,0.0,0.5802469135802469,437405
437405,N01151C,WE,02/02/2022,2022/11/07 12:30:00+00,12:45,0.8642714570858283,0.5,0.41975308641975306,437406
437406,N01151C,WE,02/02/2022,2022/11/07 12:45:00+00,13:00,0.8602794411177644,0.25,0.5185185185185185,437407
437408,N01151C,WE,02/02/2022,2022/11/07 13:15:00+00,13:30,0.9740518962075848,0.0,0.4444444444444444,437409
437451,N01151C,TU,01/02/2022,2022/11/07 09:30:00+00,09:45,0.9481037924151696,0.0,0.5185185185185185,437452
437456,N01151C,TU,01/02/2022,2022/11/07 10:45:00+00,11:00,0.9101796407185628,0.0,0.4444444444444444,437457
437457,N01151C,TU,01/02/2022,2022/11/07 11:00:00+00,11:15,0.9580838323353293,0.0,0.43209876543209874,437458
437517,N01151C,WE,02/02/2022,2022/11/07 17:00:00+00,17:15,0.8822355289421158,0.5,0.5308641975308642,437518
437518,N01151C,WE,02/02/2022,2022/11/07 17:15:00+00,17:30,0.6526946107784432,0.0,0.37037037037037035,437519
437519,N01151C,WE,02/02/2022,2022/11/07 17:30:00+00,17:45,0.7445109780439122,0.75,0.32098765432098764,437520
437527,N01151C,WE,02/02/2022,2022/11/07 19:30:00+00,19:45,0.9101796407185628,0.0,0.3333333333333333,437528
437584,N01151C,MO,31/01/2022,2022/11/07 08:30:00+00,08:45,0.8063872255489022,0.0,0.35802469135802467,437585
437587,N01151C,MO,31/01/2022,2022/11/07 09:15:00+00,09:30,0.8183632734530938,0.0,0.30864197530864196,437588
437588,N01151C,MO,31/01/2022,2022/11/07 09:30:00+00,09:45,0.7684630738522954,0.0,0.37037037037037035,437589
437593,N01151C,MO,31/01/2022,2022/11/07 10:45:00+00,11:00,0.9321357285429142,0.25,0.4567901234567901,437594
437641,N01151C,FR,04/02/2022,2022/11/07 16:30:00+00,16:45,0.9680638722554891,0.0,0.48148148148148145,437642
437818,N01151C,SA,05/02/2022,2022/11/07 10:15:00+00,10:30,0.8023952095808383,0.0,0.3950617283950617,437819
437874,N01151C,MO,07/02/2022,2022/11/07 08:00:00+00,08:15,0.9580838323353293,0.25,0.4444444444444444,437875
437881,N01151C,SA,05/02/2022,2022/11/07 15:00:00+00,15:15,0.9940119760479041,0.25,0.5308641975308642,437882
437910,N01151C,MO,07/02/2022,2022/11/07 10:15:00+00,10:30,0.8622754491017964,0.0,0.4444444444444444,437911
437935,N01151C,FR,04/02/2022,2022/11/07 08:30:00+00,08:45,0.9481037924151696,0.5,0.41975308641975306,437936
437938,N01151C,FR,04/02/2022,2022/11/07 09:15:00+00,09:30,1.0,0.0,0.5185185185185185,437939
437953,N01151C,FR,04/02/2022,2022/11/07 11:30:00+00,11:45,0.8962075848303394,0.0,0.48148148148148145,437954
437969,N01151C,FR,04/02/2022,2022/11/07 14:15:00+00,14:30,0.8642714570858283,0.0,0.43209876543209874,437970
437971,N01151C,FR,04/02/2022,2022/11/07 14:30:00+00,14:45,0.9920159680638723,0.0,0.5061728395061729,437972
437978,N01151C,MO,07/02/2022,2022/11/07 15:00:00+00,15:15,0.9121756487025948,0.5,0.4444444444444444,437979
437985,N01151C,FR,04/02/2022,2022/11/07 16:15:00+00,16:30,0.8083832335329342,0.5,0.48148148148148145,437986
437986,N01151C,MO,07/02/2022,2022/11/07 16:00:00+00,16:15,0.9680638722554891,0.5,0.5308641975308642,437987
437987,N01151C,MO,07/02/2022,2022/11/07 16:15:00+00,16:30,0.9041916167664671,0.0,0.43209876543209874,437988
437991,N01151C,MO,07/02/2022,2022/11/07 17:15:00+00,17:30,0.5508982035928144,0.0,0.32098765432098764,437992
438002,N01151C,FR,11/02/2022,2022/11/07 11:30:00+00,11:45,0.8982035928143712,0.25,0.48148148148148145,438003
438010,N01151C,FR,11/02/2022,2022/11/07 13:30:00+00,13:45,0.9900199600798403,0.5,0.5802469135802469,438011
438013,N01151C,FR,11/02/2022,2022/11/07 14:15:00+00,14:30,0.7465069860279441,0.0,0.30864197530864196,438014
438015,N01151C,FR,11/02/2022,2022/11/07 14:45:00+00,15:00,0.8802395209580839,0.0,0.43209876543209874,438016
438016,N01151C,FR,11/02/2022,2022/11/07 15:00:00+00,15:15,0.8822355289421158,0.5,0.4444444444444444,438017
438018,N01151C,FR,11/02/2022,2022/11/07 15:30:00+00,15:45,0.8642714570858283,0.25,0.3950617283950617,438019
438021,N01151C,FR,11/02/2022,2022/11/07 16:15:00+00,16:30,0.8822355289421158,0.0,0.5555555555555556,438022
438023,N01151C,FR,11/02/2022,2022/11/07 16:45:00+00,17:00,0.7065868263473054,0.0,0.4567901234567901,438024
438074,N01151C,WE,09/02/2022,2022/11/07 14:00:00+00,14:15,0.9760479041916168,0.0,0.5555555555555556,438075
438086,N01151C,WE,09/02/2022,2022/11/07 17:00:00+00,17:15,0.8363273453093812,0.25,0.4691358024691358,438087
438116,N01151C,TU,08/02/2022,2022/11/07 08:30:00+00,08:45,0.9640718562874252,0.25,0.4444444444444444,438117
438237,N01151C,TH,10/02/2022,2022/11/07 09:45:00+00,10:00,0.9620758483033932,0.5,0.3950617283950617,438238
438266,N01151C,TH,10/02/2022,2022/11/07 12:45:00+00,13:00,0.9700598802395209,0.25,0.6419753086419753,438267
438277,N01151C,FR,11/02/2022,2022/11/07 08:15:00+00,08:30,0.9241516966067864,0.25,0.3950617283950617,438278
